Nate Huffman,1,2003,2003,7,76,9,25,0,0,5,8,9,23,5,1,3,3,13,23,.360,,.625,10.9,3.3,3.3,0.7,0.1,0.4,"Apr 2, 1975",Battle Creek
Vince Hunter,1,2018,2018,4,7,3,5,0,0,0,0,2,3,0,0,1,1,0,6,.600,,,1.8,1.5,0.8,0.0,0.0,0.3,"Aug 5, 1994",Detroit
Willie Iverson,1,1969,1969,28,531,50,146,0,2,36,60,12,46,80,,,55,47,136,.342,.000,.600,19.0,4.9,1.6,2.9,,,"Oct 8, 1945",Detroit
Isaiah Jackson,3,2022,2024,158,2354,450,757,7,34,228,336,267,669,111,90,206,130,383,1135,.594,.206,.679,14.9,7.2,4.2,0.7,0.6,1.3,"Jan 10, 2002",Pontiac
Jermaine Jackson,5,2000,2006,135,1344,89,222,3,19,81,114,34,145,184,42,9,78,127,262,.401,.158,.711,10.0,1.9,1.1,1.4,0.3,0.1,"Jun 7, 1976",Detroit
Darryl Johnson,1,1996,1996,11,28,5,12,0,1,2,2,2,2,1,0,0,1,3,12,.417,.000,1.000,2.5,1.1,0.2,0.1,0.0,0.0,"Oct 26, 1965",Flint
Ken Johnson,1,2003,2003,16,156,15,37,0,0,2,6,4,32,0,1,12,6,20,32,.405,,.333,9.8,2.0,2.0,0.0,0.1,0.8,"Feb 1, 1978",Detroit
Magic Johnson*,13,1980,1996,906,33245,6211,11951,325,1074,4960,5850,1601,6559,10141,1724,374,3506,2050,17707,.520,.303,.848,36.7,19.5,7.2,11.2,1.9,0.4,"Aug 14, 1959",Lansing
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neil Johnson,7,1967,1973,380,6417,1036,2165,1,6,560,832,533,2003,632,,,361,1067,2633,.479,,.673,16.9,6.9,5.3,1.7,,,"Apr 17, 1943",Jackson
Bill Jones,1,1989,1989,37,307,50,102,0,1,29,43,20,47,20,17,6,18,38,129,.490,.000,.674,8.3,3.5,1.3,0.5,0.5,0.2,"Mar 18, 1966",Detroit
Chris Kaman,13,2004,2016,735,19642,3432,7023,1,24,1343,1808,1487,5582,921,322,931,1544,1968,8208,.489,.042,.743,26.7,11.2,7.6,1.3,0.4,1.3,"Apr 28, 1982",Wyoming
Negele Knight,6,1991,1999,276,4513,671,1539,25,95,332,455,114,351,780,123,30,357,403,1699,.436,.263,.730,16.4,6.2,1.3,2.8,0.4,0.1,"Mar 6, 1967",Detroit
Joe Kopicki,3,1983,1985,118,1187,137,278,3,11,155,191,111,314,84,37,8,75,150,432,.493,.273,.812,10.1,3.7,2.7,0.7,0.3,0.1,"Jun 12, 1960",Warren
Tom Kozelko,3,1974,1976,189,1911,167,399,,,73,98,121,346,99,68,16,,281,407,.419,,.745,10.1,2.2,1.8,0.5,0.4,0.1,"Jul 1, 1951",Traverse City
Kyle Kuzma,7,2018,2024,476,14919,3133,6942,949,2814,1031,1406,495,3043,1294,268,262,1028,1003,8246,.451,.337,.733,31.3,17.3,6.4,2.7,0.6,0.6,"Jul 24, 1995",Flint
Tom LaGarde,6,1978,1985,312,6194,870,1882,0,2,636,994,504,1593,456,94,131,534,860,2376,.462,,.640,19.9,7.6,5.1,1.5,0.3,0.4,"Feb 10, 1955",Detroit
George Lee,7,1961,1968,297,5158,740,1955,,,749,1021,,1235,258,,,,504,2229,.379,,.734,17.4,7.5,4.2,0.9,,,"Nov 23, 1936",Highland Park
Voshon Lenard,11,1996,2006,565,15349,2444,5892,936,2437,921,1171,347,1609,1180,424,131,748,1212,6745,.415,.384,.787,27.2,11.9,2.8,2.1,0.8,0.2,"May 14, 1973",Detroit
Isaiah Livers,3,2022,2024,94,2051,201,494,123,344,56,71,58,248,87,54,40,61,183,581,.407,.358,.789,21.8,6.2,2.6,0.9,0.6,0.4,"Jul 28, 1998",Kalamazoo
Kevin Loder,3,1982,1984,148,2094,365,791,6,23,139,200,113,338,174,67,43,143,261,875,.461,.261,.695,14.1,5.9,2.3,1.2,0.5,0.3,"Mar 15, 1959",Cassopolis
Grant Long,15,1989,2003,1003,28514,3472,7440,83,293,2491,3272,2168,6154,1716,1199,366,1628,2957,9518,.467,.283,.761,28.4,9.5,6.1,1.7,1.2,0.4,"Mar 12, 1966",Wayne
John Long,14,1979,1997,893,22680,5108,10929,101,314,1814,2104,998,2492,1738,912,180,1555,1868,12131,.467,,.862,25.4,13.6,2.8,1.9,1.0,0.2,"Aug 28, 1956",Romulus
Kalin Lucas,2,2015,2019,2,12,0,2,0,1,2,2,0,3,1,1,0,0,2,2,.000,.000,1.000,6.0,1.0,1.5,0.5,0.5,0.0,"May 24, 1989",Sterling Heights
Mark Macon,6,1992,1999,251,5018,694,1806,34,126,263,358,173,467,428,349,20,323,587,1685,.384,.270,.735,20.0,6.7,1.9,1.7,1.4,0.1,"Apr 14, 1969",Saginaw
Dan Majerle,14,1989,2002,955,30206,3950,9171,1360,3798,1665,2246,1125,4265,2755,1194,360,1116,1927,10925,.431,.358,.741,31.6,11.4,4.5,2.9,1.3,0.4,"Sep 9, 1965",Traverse City
Devyn Marble,2,2015,2016,44,457,35,115,12,54,15,40,11,69,29,22,3,16,39,97,.304,.222,.375,10.4,2.2,1.6,0.7,0.5,0.1,"Sep 21, 1992",Southfield
Roy Marble,2,1990,1994,29,194,18,70,0,2,19,32,18,32,12,7,3,17,17,55,.257,.000,.594,6.7,1.9,1.1,0.4,0.2,0.1,"Dec 13, 1966",Flint
Donny Marshall,5,1996,2003,119,919,87,271,42,125,77,113,39,121,36,37,5,45,107,293,.321,.336,.681,7.7,2.5,1.0,0.3,0.3,0.0,"Jul 17, 1972",Detroit
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenyon Martin,15,2001,2015,757,23134,3875,8031,66,282,1509,2398,1312,5159,1439,893,864,1318,2498,9325,.483,.234,.629,30.6,12.3,6.8,1.9,1.2,1.1,"Dec 30, 1977",Saginaw
Phil Martin,1,1955,1955,7,47,5,19,,,2,2,,10,6,,,,7,12,.263,,1.000,6.7,1.7,1.4,0.9,,,"Apr 2, 1928",Jackson
Yante Maten,1,2019,2019,2,13,1,4,0,1,0,0,1,3,0,1,0,0,0,2,.250,.000,,6.5,1.0,1.5,0.0,0.5,0.0,"Aug 14, 1996",Pontiac
Bill Mayfield,1,1981,1981,7,54,8,18,0,0,1,2,7,9,1,0,1,3,8,17,.444,,.500,7.7,2.4,1.3,0.1,0.0,0.1,"Oct 17, 1957",Detroit
Howie McCarty,1,1947,1947,19,,10,82,,,1,10,,,2,,,,22,21,.122,,.100,,1.1,,0.1,,,"Apr 15, 1919",Port Huron
Tim McCormick,8,1985,1992,483,10390,1547,2893,1,16,935,1330,777,2366,491,139,187,619,1256,4030,.535,.063,.703,21.5,8.3,4.9,1.0,0.3,0.4,"Mar 10, 1962",Detroit
JaVale McGee,16,2009,2024,909,14676,2955,5110,15,78,982,1627,1624,4577,386,345,1258,896,1923,6907,.578,.192,.604,16.1,7.6,5.0,0.4,0.4,1.4,"Jan 19, 1988",Flint
Maurice McHartley,3,1968,1970,189,5315,875,2175,15,80,586,785,107,599,641,,,659,625,2351,.402,.188,.746,28.1,12.4,3.2,3.4,,,"Aug 1, 1942",Detroit
Kenny McIntosh,4,1972,1975,177,3700,401,1111,,,132,227,117,696,173,56,32,,333,934,.361,,.581,20.9,5.3,3.9,1.0,0.7,0.4,"Jan 21, 1949",Detroit
Anthony Miller,8,1995,2005,181,1637,197,386,2,8,114,198,185,488,66,58,26,90,244,510,.510,.250,.576,9.0,2.8,2.7,0.4,0.3,0.1,"Oct 22, 1971",Benton Harbor
Terry Mills,11,1991,2001,678,16422,2847,6227,533,1387,948,1214,1029,3680,891,397,296,851,1896,7175,.457,.384,.781,24.2,10.6,5.4,1.3,0.6,0.4,"Dec 21, 1967",Romulus
Eric Money,6,1975,1980,426,10827,2239,4536,0,0,733,980,338,894,1623,524,62,712,1148,5211,.494,,.748,25.4,12.2,2.1,3.8,1.2,0.1,"Feb 6, 1955",Detroit
Monte Morris,7,2018,2024,375,9237,1479,3102,439,1122,350,425,130,922,1437,283,70,285,405,3747,.477,.391,.824,24.6,10.0,2.5,3.8,0.8,0.2,"Jun 27, 1995",Grand Rapids
Don Nelson*,14,1963,1976,1053,21685,4017,8373,,,2864,3744,273,5192,1526,65,35,,2451,10898,.480,,.765,20.6,10.3,4.9,1.4,0.3,0.1,"May 15, 1940",Muskegon
Ira Newble,8,2001,2008,380,7645,782,1753,85,249,281,361,403,1114,342,204,105,289,695,1930,.446,.341,.778,20.1,5.1,2.9,0.9,0.5,0.3,"Jan 20, 1975",Southfield
Connie Norman,3,1975,1979,99,1213,277,631,,,41,50,67,145,94,41,11,22,131,595,.439,,.820,12.3,6.0,1.5,0.9,0.4,0.1,"Sep 24, 1953",Detroit
Mike Peplowski,3,1994,1996,68,705,84,151,0,1,26,49,51,176,26,19,27,38,151,194,.556,.000,.531,10.4,2.9,2.6,0.4,0.3,0.4,"Oct 15, 1970",Detroit
Morris Peterson,11,2001,2011,711,19366,2747,6567,1009,2702,1125,1456,569,2483,1090,639,136,716,1606,7628,.418,.373,.773,27.2,10.7,3.5,1.5,0.9,0.2,"Aug 26, 1977",Flint
Jerry Pettway,2,1968,1969,87,1836,326,961,16,62,124,190,13,303,120,,,98,151,792,.339,.258,.653,21.1,9.1,3.5,1.4,,,"Feb 13, 1944",Detroit
Gary Plummer,2,1985,1993,126,1439,198,460,1,7,134,187,107,307,66,29,25,128,268,531,.430,.143,.717,11.4,4.2,2.4,0.5,0.2,0.2,"Feb 21, 1962",Highland Park
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Poquette,10,1978,1987,718,15763,1975,4092,13,59,936,1202,1061,3731,872,384,794,686,1989,4899,.483,,.779,22.0,6.8,5.2,1.2,0.5,1.1,"May 7, 1955",Ann Arbor
Shawn Respert,4,1996,1999,172,2350,315,760,97,285,124,152,81,226,177,91,7,125,192,851,.414,.340,.816,13.7,4.9,1.3,1.0,0.5,0.0,"Feb 6, 1972",Detroit
Jason Richardson,13,2002,2015,857,29241,5558,12681,1608,4344,1920,2714,1033,4245,2284,995,367,1503,1963,14644,.438,.370,.707,34.1,17.1,5.0,2.7,1.2,0.4,"Jan 20, 1981",Saginaw
Anthony Roberson,3,2006,2009,65,591,102,255,52,146,9,10,8,49,35,23,1,24,51,265,.400,.356,.900,9.1,4.1,0.8,0.5,0.4,0.0,"Feb 14, 1983",Saginaw
Terrance Roberson,1,2001,2001,3,13,0,2,0,1,0,0,0,1,1,0,0,2,3,0,.000,.000,,4.3,0.0,0.3,0.3,0.0,0.0,"Dec 30, 1976",Saginaw
Tony Robertson,2,1978,1979,75,1003,183,421,,,43,62,21,80,107,82,5,96,143,409,.435,,.694,13.4,5.5,1.1,1.4,1.1,0.1,"Jan 1, 1956",Detroit
Eddie Robinson,5,2000,2004,278,5345,852,1681,8,32,226,306,241,764,252,216,91,215,345,1938,.507,.250,.739,19.2,7.0,2.7,0.9,0.8,0.3,"Apr 19, 1976",Flint
Carlos Rogers,8,1995,2002,298,5654,888,1658,32,124,388,690,503,1272,182,128,235,297,515,2196,.536,.258,.562,19.0,7.4,4.3,0.6,0.4,0.8,"Feb 6, 1971",Detroit
Ryan Rollins,2,2023,2024,25,140,21,47,6,13,19,23,5,25,20,11,4,24,18,67,.447,.462,.826,5.6,2.7,1.0,0.8,0.4,0.2,"Jul 3, 2002",Detroit
Jalen Rose,13,1995,2007,923,27925,4852,10945,746,2102,2770,3457,491,3193,3527,729,315,2102,2408,13220,.443,.355,.801,30.3,14.3,3.5,3.8,0.8,0.3,"Jan 30, 1973",Detroit
Dan Roundfield,12,1976,1987,813,24210,4420,9161,7,63,2810,3824,2576,7502,1655,695,1160,1870,2722,11657,.482,,.735,29.8,14.3,9.2,2.0,0.9,1.4,"May 26, 1953",Detroit
Guy Rucker,1,2003,2003,3,4,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,,,1.3,0.0,0.3,0.3,0.0,0.0,"Jul 27, 1977",Inkster
Walker Russell,6,1983,1988,155,1767,179,456,6,38,100,125,51,187,350,57,10,201,195,464,.393,.158,.800,11.4,3.0,1.2,2.3,0.4,0.1,"Oct 26, 1960",Pontiac
Walker Russell,1,2012,2012,28,357,33,95,4,13,14,22,7,26,58,18,1,33,29,84,.347,.308,.636,12.8,3.0,0.9,2.1,0.6,0.0,"Oct 6, 1982",Pontiac
Ben Schadler,1,1948,1948,37,,23,116,,,10,13,,,6,,,,40,56,.198,,.769,,1.5,,0.2,,,"Mar 9, 1924",Benton Harbor
Steve Scheffler,7,1991,1997,174,918,121,217,1,5,88,116,81,180,26,30,8,34,131,331,.558,.200,.759,5.3,1.9,1.0,0.1,0.2,0.0,"Sep 3, 1967",Grand Rapids
Tom Scheffler,1,1985,1985,39,268,21,51,0,0,10,20,18,76,11,8,11,15,48,52,.412,,.500,6.9,1.3,1.9,0.3,0.2,0.3,"Oct 27, 1954",St. Joseph
Brent Scott,1,1997,1997,16,55,8,17,0,0,3,6,3,9,3,1,1,4,14,19,.471,,.500,3.4,1.2,0.6,0.2,0.1,0.1,"Jun 15, 1971",Jackson
John Shasky,3,1989,1991,136,1505,176,378,0,2,165,252,158,379,34,29,35,75,179,517,.466,.000,.655,11.1,3.8,2.8,0.3,0.2,0.3,"Jul 31, 1964",Birmingham
Ralph Siewert,1,1947,1947,21,,6,44,,,8,15,,,4,,,,18,20,.136,,.533,,1.0,,0.2,,,"Dec 31, 1923",Bloomfield Hills
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralph Simpson,10,1971,1980,705,19623,4786,10648,32,168,2181,2857,920,2616,2357,738,71,1843,1474,11785,.449,,.763,27.8,16.7,3.7,3.3,1.4,0.2,"Aug 10, 1949",Detroit
Doug Smith,5,1992,1996,296,5833,1020,2399,3,36,313,405,394,1234,400,224,150,353,979,2356,.425,.083,.773,19.7,8.0,4.2,1.4,0.8,0.5,"Sep 17, 1969",Detroit
Keith Smith,1,1987,1987,42,461,57,150,3,9,21,28,13,32,43,25,3,30,74,138,.380,.333,.750,11.0,3.3,0.8,1.0,0.6,0.1,"Mar 9, 1964",Flint
Steve Smith,14,1992,2005,942,28855,4609,10485,1148,3208,3064,3625,1112,3060,2922,726,275,1714,2278,13430,.440,.358,.845,30.6,14.3,3.2,3.1,0.8,0.3,"Mar 31, 1969",Highland Park
Guy Sparrow,3,1958,1960,150,2583,461,1289,,,245,403,,728,142,,,,410,1167,.358,,.608,17.2,7.8,4.9,0.9,,,"Nov 2, 1932",Pontiac
Art Spoelstra,4,1955,1958,278,5248,763,1953,,,486,701,,1273,266,,,,811,2012,.391,,.693,18.9,7.2,4.6,1.0,,,"Sep 11, 1932",Grand Rapids
Matt Steigenga,1,1997,1997,2,12,1,4,0,2,1,2,0,3,2,1,1,2,1,3,.250,.000,.500,6.0,1.5,1.5,1.0,0.5,0.5,"Mar 27, 1970",Grand Rapids
Barry Stevens,1,1993,1993,2,6,1,2,0,0,0,0,2,2,0,0,0,0,1,2,.500,,,3.0,1.0,1.0,0.0,0.0,0.0,"Jan 17, 1963",Flint
Art Stolkey,1,1947,1947,23,,36,164,,,30,44,,,38,,,,72,102,.220,,.682,,4.4,,1.7,,,"Oct 23, 1920",
Edmond Sumner,5,2018,2023,161,2256,356,758,87,255,198,244,51,244,182,91,34,133,242,997,.470,.341,.811,14.0,6.2,1.5,1.1,0.6,0.2,"Dec 31, 1995",Detroit
Maurice Taylor,9,1998,2007,534,13324,2471,5298,5,33,942,1324,791,2452,623,246,259,973,1603,5889,.466,.152,.711,25.0,11.0,4.6,1.2,0.5,0.5,"Oct 30, 1976",Detroit
Terry Thomas,1,1976,1976,28,136,28,65,,,21,29,15,36,3,4,2,,21,77,.431,,.724,4.9,2.8,1.3,0.1,0.1,0.1,"Aug 20, 1953",Detroit
Xavier Tillman Sr.,4,2021,2024,227,3940,574,1100,56,210,151,263,331,935,310,202,121,157,351,1355,.522,.267,.574,17.4,6.0,4.1,1.4,0.9,0.5,"Jan 12, 1999",Grand Rapids
Rudy Tomjanovich*,11,1971,1981,768,25714,5630,11240,34,130,2089,2666,1173,6198,1573,374,175,332,1937,13383,.501,,.784,33.5,17.4,8.1,2.0,0.7,0.3,"Nov 24, 1948",Hamtramck
George Trapp,6,1972,1977,379,6863,1417,3188,,,519,690,251,1466,375,117,71,,1034,3353,.444,,.752,18.1,8.8,3.9,1.0,0.5,0.3,"Jul 11, 1948",Detroit
John Trapp,5,1969,1973,303,5237,900,2142,0,2,393,548,27,1320,303,,,25,931,2193,.420,,.717,17.3,7.2,4.4,1.0,,,"Oct 2, 1945",Detroit
Robert Traylor,7,1999,2005,438,6243,841,1774,4,24,399,691,671,1640,312,280,306,400,1079,2085,.474,.167,.577,14.3,4.8,3.7,0.7,0.6,0.7,"Feb 1, 1977",Detroit
Terry Tyler,11,1979,1989,871,21740,3831,7915,10,82,1196,1702,1609,4675,1039,801,1342,1140,1937,8868,.484,,.703,25.0,10.2,5.4,1.2,0.9,1.5,"Oct 30, 1956",Detroit
Tyler Ulis,3,2017,2019,133,2782,398,988,63,225,139,172,44,223,537,118,12,204,193,998,.403,.280,.808,20.9,7.5,1.7,4.0,0.9,0.1,"Jan 5, 1996",Southfield
Denzel Valentine,5,2017,2022,256,4817,680,1728,361,1004,74,94,101,857,466,159,31,228,412,1795,.394,.360,.787,18.8,7.0,3.3,1.8,0.6,0.1,"Nov 16, 1993",Lansing
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loy Vaught,11,1991,2001,689,16993,3061,6074,21,86,841,1172,1482,4881,652,510,228,822,1624,6984,.504,.244,.718,24.7,10.1,7.1,0.9,0.7,0.3,"Feb 27, 1968",Grand Rapids
Jay Vincent,9,1982,1990,576,15556,3490,7367,4,27,1745,2226,979,3167,1124,413,172,1099,1621,8729,.474,.148,.784,27.0,15.2,5.5,2.0,0.7,0.3,"Jun 10, 1959",Kalamazoo
Sam Vincent,7,1986,1992,396,7527,1163,2591,16,88,764,885,158,819,1543,268,60,655,598,3106,.449,.182,.863,19.0,7.8,2.1,3.9,0.7,0.2,"May 18, 1963",Lansing
Derrick Walton,3,2018,2022,45,503,32,90,20,54,17,19,6,42,64,21,7,18,36,101,.356,.370,.895,11.2,2.2,0.9,1.4,0.5,0.2,"Apr 3, 1995",Detroit
Chris Webber*,15,1994,2008,831,30847,7192,15024,264,883,2534,3906,2271,8124,3526,1197,1200,2313,2700,17182,.479,.299,.649,37.1,20.7,9.8,4.2,1.4,1.4,"Mar 1, 1973",Detroit
Robert Whaley,1,2006,2006,23,212,23,57,0,0,3,6,16,43,17,7,8,14,41,49,.404,,.500,9.2,2.1,1.9,0.7,0.3,0.3,"Apr 16, 1982",Benton Harbor
Shayne Whittington,2,2015,2016,27,149,24,53,1,8,19,25,15,41,9,6,3,10,25,68,.453,.125,.760,5.5,2.5,1.5,0.3,0.2,0.1,"Mar 27, 1991",Paw Paw
Ken Wilburn,2,1968,1969,54,505,84,215,0,0,40,79,87,212,29,,,47,73,208,.391,,.506,9.4,3.9,3.9,0.5,,,"Jun 8, 1944",River Rouge
Cassius Winston,2,2021,2022,29,137,18,44,10,23,9,10,0,10,19,2,1,8,17,55,.409,.435,.900,4.7,1.9,0.3,0.7,0.1,0.0,"Feb 28, 1998",Detroit
James Young,4,2015,2018,95,812,77,210,38,137,27,48,19,96,28,24,5,15,58,219,.367,.277,.563,8.5,2.3,1.0,0.3,0.3,0.1,"Aug 16, 1995",Flint
Cole Aldrich,8,2011,2018,339,3389,435,825,0,0,180,244,334,1131,183,137,233,199,509,1050,.527,,.738,10.0,3.1,3.3,0.5,0.4,0.7,"Oct 31, 1988",Burnsville
Alan Anderson,8,2006,2017,330,6793,843,2084,331,963,404,495,151,714,371,182,31,290,602,2421,.405,.344,.816,20.6,7.3,2.2,1.1,0.6,0.1,"Oct 16, 1982",Minneapolis
Dan Anderson,2,1968,1969,140,4025,683,1421,0,0,341,469,488,1316,158,,,212,503,1707,.481,,.727,28.8,12.2,9.4,1.1,,,"Feb 15, 1943",Minneapolis
Troy Bell,1,2004,2004,6,34,4,18,0,4,3,3,3,4,4,1,0,6,6,11,.222,.000,1.000,5.7,1.8,0.7,0.7,0.2,0.0,"Nov 10, 1980",Minneapolis
Don Bielke,1,1956,1956,7,38,5,9,,,4,7,,9,1,,,,9,14,.556,,.571,5.4,2.0,1.3,0.1,,,"May 10, 1932",
Randy Breuer,11,1984,1994,681,12499,1898,4060,0,4,803,1278,1061,2986,616,305,750,676,1464,4599,.467,.000,.628,18.4,6.8,4.4,0.9,0.4,1.1,"Oct 11, 1960",Lake City
Kendall Brown,2,2023,2024,21,103,12,22,0,3,6,10,5,11,8,4,0,4,18,30,.545,.000,.600,4.9,1.4,0.5,0.4,0.2,0.0,"May 11, 2003",St. Paul
Don Carlson,4,1947,1951,180,,599,1813,,,249,400,,15,324,,,,511,1447,.330,,.623,,8.0,1.7,1.8,,,"Mar 22, 1919",Minneapolis
John Clawson,1,1969,1969,70,1067,147,309,0,0,37,54,71,195,51,,,73,187,331,.476,,.685,15.2,4.7,2.8,0.7,,,"May 15, 1944",Duluth
Amir Coffey,5,2020,2024,251,4205,501,1120,206,553,244,300,86,458,289,101,36,122,289,1452,.447,.373,.813,16.8,5.8,1.8,1.2,0.4,0.1,"Jun 17, 1997",Hopkins
Ben Coleman,5,1987,1994,227,3612,583,1129,0,5,328,432,305,928,128,94,99,302,613,1494,.516,.000,.759,15.9,6.6,4.1,0.6,0.4,0.4,"Nov 14, 1961",Minneapolis
Tom Copa,1,1992,1992,33,132,22,40,0,0,4,13,14,36,3,2,6,8,29,48,.550,,.308,4.0,1.5,1.1,0.1,0.1,0.2,"Oct 30, 1964",Robbinsdale
Khalid El-Amin,1,2001,2001,50,936,115,311,28,84,56,72,21,81,145,48,2,54,99,314,.370,.333,.778,18.7,6.3,1.6,2.9,1.0,0.0,"Apr 25, 1979",Minneapolis
Don Eliason,1,1947,1947,1,,0,1,,,0,0,,,0,,,,1,0,.000,,,,0.0,,0.0,,,"Jul 24, 1918",Owatonna
Chris Engler,5,1983,1988,195,1405,138,336,0,0,67,99,137,386,45,32,42,91,274,343,.411,,.677,7.2,1.8,2.0,0.2,0.2,0.2,"Mar 1, 1959",Stillwater
Jim Fritsche,2,1954,1955,84,1372,132,427,,,62,84,,249,77,,,,131,326,.309,,.738,16.3,3.9,3.0,0.9,,,"Dec 10, 1931",St. Paul
Dick Garmaker,6,1956,1961,421,12155,2022,5019,,,1553,1974,,1748,1114,,,,1168,5597,.403,,.787,28.9,13.3,4.2,2.6,,,"Oct 29, 1932",Hibbing
Devean George,11,2000,2010,630,11682,1318,3360,427,1246,473,656,546,1975,543,436,230,447,1270,3536,.392,.343,.721,18.5,5.6,3.1,0.9,0.7,0.4,"Aug 29, 1977",Minneapolis
Freddie Gillespie,2,2021,2022,29,511,53,106,0,1,26,40,55,133,14,16,29,17,61,132,.500,.000,.650,17.6,4.6,4.6,0.5,0.6,1.0,"Jun 14, 1997",St. Paul
Kleggie Hermsen,6,1947,1953,288,62,962,3243,,,745,1139,,467,366,,,,1043,2669,.297,,.654,6.2,9.3,5.8,1.3,,,"Mar 12, 1923",Hill City
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chet Holmgren,1,2024,2024,82,2413,505,953,129,349,218,275,129,648,200,53,190,131,197,1357,.530,.370,.793,29.4,16.5,7.9,2.4,0.6,2.3,"May 1, 2002",Minneapolis
Johnny Horan,1,1956,1956,19,93,12,42,,,10,11,,10,2,,,,21,34,.286,,.909,4.9,1.8,0.5,0.1,,,"Nov 24, 1932",Minneapolis
Kris Humphries,13,2005,2017,800,14232,2078,4486,55,188,1139,1626,1387,4314,556,326,454,691,1456,5350,.463,.293,.700,17.8,6.7,5.4,0.7,0.4,0.6,"Feb 6, 1985",Minneapolis
Matthew Hurt,1,2024,2024,8,113,12,34,5,20,3,3,9,16,4,3,3,2,8,32,.353,.250,1.000,14.1,4.0,2.0,0.5,0.4,0.4,"Apr 20, 2000",Rochester
Joe Hutton,2,1951,1952,120,723,112,338,,,78,113,,187,115,,,,199,302,.331,,.690,12.1,2.5,1.6,1.0,,,"Oct 6, 1928",Excelsior
Sam Jacobson,3,1999,2001,68,752,120,235,9,25,34,46,28,80,36,33,3,34,134,283,.511,.360,.739,11.1,4.2,1.2,0.5,0.5,0.0,"Jul 22, 1975",Cottage Grove
Tony Jaros,4,1947,1951,242,,481,1574,,,344,490,,131,218,,,,507,1306,.306,,.702,,5.4,2.1,0.9,,,"Feb 22, 1920",Minneapolis
Arnie Johnson,5,1949,1953,332,4142,808,1934,,,1272,1741,,1272,731,,,,1338,2888,.418,,.731,30.5,8.7,6.2,2.2,,,"May 16, 1920",Gonvick
Tre Jones,4,2021,2024,251,5539,847,1760,122,405,337,400,151,710,1198,217,25,285,281,2153,.481,.301,.843,22.1,8.6,2.8,4.8,0.9,0.1,"Jan 8, 2000",Apple Valley
Tyus Jones,9,2016,2024,601,12250,1727,3881,526,1432,440,541,151,1178,2593,598,57,466,458,4420,.445,.367,.813,20.4,7.4,2.0,4.3,1.0,0.1,"May 10, 1996",Burnsville
Ed Kasid,1,1947,1947,8,,6,21,,,0,6,,,6,,,,8,12,.286,,.000,,1.5,,0.8,,,"Aug 13, 1923",Minneapolis
Alec Kessler,4,1991,1994,210,2937,425,998,10,24,224,301,258,751,81,39,71,192,451,1084,.426,.417,.744,14.0,5.2,3.6,0.4,0.2,0.3,"Jan 13, 1967",Minneapolis
Arvid Kramer,1,1980,1980,8,45,7,22,0,0,2,2,6,12,3,0,5,5,8,16,.318,,1.000,5.6,2.0,1.5,0.4,0.0,0.6,"Oct 2, 1956",Fulda
Jeff Lamp,6,1982,1989,291,3471,607,1292,12,54,269,320,131,437,269,105,14,219,400,1495,.470,.222,.841,11.9,5.1,1.5,0.9,0.4,0.0,"Mar 9, 1959",Minneapolis
Jon Leuer,8,2012,2019,377,5945,979,2023,125,381,312,407,357,1426,301,137,102,259,583,2395,.484,.328,.767,15.8,6.4,3.8,0.8,0.4,0.3,"May 14, 1989",Long Lake
Zach Lofton,1,2019,2019,1,4,0,1,0,1,0,0,0,0,0,1,0,1,0,0,.000,.000,,4.0,0.0,0.0,0.0,1.0,0.0,"Nov 18, 1992",St. Paul
Brad Lohaus,11,1988,1998,656,10378,1542,3507,392,1086,378,516,483,1869,714,307,503,555,1300,3854,.440,.361,.733,15.8,5.9,2.8,1.1,0.5,0.8,"Sep 29, 1964",New Ulm
Kevin Lynch,2,1992,1993,95,1143,123,282,3,9,61,84,42,120,108,48,15,68,151,310,.436,.333,.726,12.0,3.3,1.3,1.1,0.5,0.2,"Dec 24, 1968",Bloomington
J.P. Macura,2,2019,2020,3,18,3,9,0,4,0,0,0,3,2,0,0,0,0,6,.333,.000,,6.0,2.0,1.0,0.7,0.0,0.0,"Jun 5, 1995",Lakeville
Bob Martin,2,1994,1995,54,549,41,93,0,0,31,51,38,119,18,8,34,29,108,113,.441,,.608,10.2,2.1,2.2,0.3,0.1,0.6,"Oct 7, 1969",Minneapolis
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin McHale*,13,1981,1993,971,30118,6830,12334,41,157,3634,4554,2358,7122,1670,344,1690,1893,2758,17335,.554,.261,.798,31.0,17.9,7.3,1.7,0.4,1.7,"Dec 19, 1957",Hibbing
Kevin McKenna,6,1982,1988,243,3460,498,1204,103,281,221,270,102,317,342,184,25,204,491,1320,.414,.367,.819,14.2,5.4,1.3,1.4,0.8,0.1,"Jan 8, 1959",St. Paul
Larry Mikan,1,1971,1971,53,536,62,186,,,34,55,,139,41,,,,56,158,.333,,.618,10.1,3.0,2.6,0.8,,,"Apr 8, 1948",St. Paul
